code,label,cx,cy,workTravelMode,workTravelVal,workDist,workDistVal
E09000001,City of London,532539,181164,1,3602,8,28
E09000001,City of London,532539,181164,2,349,8,28
E09000001,City of London,532539,181164,3,95,8,28
E09000001,City of London,532539,181164,4,132,8,28
E09000001,City of London,532539,181164,5,21,8,28
E09000001,City of London,532539,181164,6,13,8,28
E09000001,City of London,532539,181164,7,124,8,28
E09000001,City of London,532539,181164,8,13,8,28
E09000001,City of London,532539,181164,9,191,8,28
E09000001,City of London,532539,181164,10,758,8,28
E09000001,City of London,532539,181164,11,54,8,28
E09000002,Barking and Dagenham,548056,184924,1,19572,8,1032
E09000002,Barking and Dagenham,548056,184924,2,15301,8,1032
E09000002,Barking and Dagenham,548056,184924,3,8660,8,1032
E09000002,Barking and Dagenham,548056,184924,4,9690,8,1032
E09000002,Barking and Dagenham,548056,184924,5,542,8,1032
E09000002,Barking and Dagenham,548056,184924,6,599,8,1032
E09000002,Barking and Dagenham,548056,184924,7,30732,8,1032
E09000002,Barking and Dagenham,548056,184924,8,2392,8,1032
E09000002,Barking and Dagenham,548056,184924,9,1218,8,1032
E09000002,Barking and Dagenham,548056,184924,10,4464,8,1032
E09000002,Barking and Dagenham,548056,184924,11,1416,8,1032
E09000003,Barnet,524095,192314,1,79628,8,1162
E09000003,Barnet,524095,192314,2,20758,8,1162
E09000003,Barnet,524095,192314,3,4690,8,1162
E09000003,Barnet,524095,192314,4,15090,8,1162
E09000003,Barnet,524095,192314,5,872,8,1162
E09000003,Barnet,524095,192314,6,1197,8,1162
E09000003,Barnet,524095,192314,7,46797,8,1162
E09000003,Barnet,524095,192314,8,3169,8,1162
E09000003,Barnet,524095,192314,9,2162,8,1162
E09000003,Barnet,524095,192314,10,9361,8,1162
E09000003,Barnet,524095,192314,11,2451,8,1162
E09000005,Brent,520189,185924,1,48987,8,1478
E09000005,Brent,520189,185924,2,24200,8,1478
E09000005,Brent,520189,185924,3,8267,8,1478
E09000005,Brent,520189,185924,4,21439,8,1478
E09000005,Brent,520189,185924,5,886,8,1478
E09000005,Brent,520189,185924,6,1801,8,1478
E09000005,Brent,520189,185924,7,34917,8,1478
E09000005,Brent,520189,185924,8,3220,8,1478
E09000005,Brent,520189,185924,9,4074,8,1478
E09000005,Brent,520189,185924,10,11000,8,1478
E09000005,Brent,520189,185924,11,2206,8,1478
E09000008,Croydon,533300,163557,1,70976,8,1175
E09000008,Croydon,533300,163557,2,8146,8,1175
E09000008,Croydon,533300,163557,3,17229,8,1175
E09000008,Croydon,533300,163557,4,19903,8,1175
E09000008,Croydon,533300,163557,5,884,8,1175
E09000008,Croydon,533300,163557,6,1454,8,1175
E09000008,Croydon,533300,163557,7,52381,8,1175
E09000008,Croydon,533300,163557,8,3507,8,1175
E09000008,Croydon,533300,163557,9,2422,8,1175
E09000008,Croydon,533300,163557,10,10018,8,1175
E09000008,Croydon,533300,163557,11,2489,8,1175
E09000010,Enfield,532411,196432,1,44977,8,1073
E09000010,Enfield,532411,196432,2,12557,8,1073
E09000010,Enfield,532411,196432,3,7138,8,1073
E09000010,Enfield,532411,196432,4,15289,8,1073
E09000010,Enfield,532411,196432,5,819,8,1073
E09000010,Enfield,532411,196432,6,788,8,1073
E09000010,Enfield,532411,196432,7,46721,8,1073
E09000010,Enfield,532411,196432,8,3146,8,1073
E09000010,Enfield,532411,196432,9,2040,8,1073
E09000010,Enfield,532411,196432,10,8213,8,1073
E09000010,Enfield,532411,196432,11,2177,8,1073
E09000011,Greenwich,542847,177046,1,57959,8,1164
E09000011,Greenwich,542847,177046,2,13632,8,1164
E09000011,Greenwich,542847,177046,3,12376,8,1164
E09000011,Greenwich,542847,177046,4,15318,8,1164
E09000011,Greenwich,542847,177046,5,635,8,1164
E09000011,Greenwich,542847,177046,6,882,8,1164
E09000011,Greenwich,542847,177046,7,28623,8,1164
E09000011,Greenwich,542847,177046,8,2160,8,1164
E09000011,Greenwich,542847,177046,9,2688,8,1164
E09000011,Greenwich,542847,177046,10,7001,8,1164
E09000011,Greenwich,542847,177046,11,1660,8,1164
E09000012,Hackney,534348,185478,1,66844,8,724
E09000012,Hackney,534348,185478,2,10239,8,724
E09000012,Hackney,534348,185478,3,4991,8,724
E09000012,Hackney,534348,185478,4,13995,8,724
E09000012,Hackney,534348,185478,5,962,8,724
E09000012,Hackney,534348,185478,6,672,8,724
E09000012,Hackney,534348,185478,7,11646,8,724
E09000012,Hackney,534348,185478,8,851,8,724
E09000012,Hackney,534348,185478,9,10011,8,724
E09000012,Hackney,534348,185478,10,12698,8,724
E09000012,Hackney,534348,185478,11,1401,8,724
E09000013,Hammersmith and Fulham,523529,178905,1,51319,8,511
E09000013,Hammersmith and Fulham,523529,178905,2,11578,8,511
E09000013,Hammersmith and Fulham,523529,178905,3,2376,8,511
E09000013,Hammersmith and Fulham,523529,178905,4,7504,8,511
E09000013,Hammersmith and Fulham,523529,178905,5,595,8,511
E09000013,Hammersmith and Fulham,523529,178905,6,994,8,511
E09000013,Hammersmith and Fulham,523529,178905,7,7781,8,511
E09000013,Hammersmith and Fulham,523529,178905,8,514,8,511
E09000013,Hammersmith and Fulham,523529,178905,9,4915,8,511
E09000013,Hammersmith and Fulham,523529,178905,10,9439,8,511
E09000013,Hammersmith and Fulham,523529,178905,11,1078,8,511
E09000014,Haringey,531225,189614,1,55767,8,923
E09000014,Haringey,531225,189614,2,21629,8,923
E09000014,Haringey,531225,189614,3,5273,8,923
E09000014,Haringey,531225,189614,4,15341,8,923
E09000014,Haringey,531225,189614,5,626,8,923
E09000014,Haringey,531225,189614,6,1107,8,923
E09000014,Haringey,531225,189614,7,18436,8,923
E09000014,Haringey,531225,189614,8,1457,8,923
E09000014,Haringey,531225,189614,9,5226,8,923
E09000014,Haringey,531225,189614,10,7920,8,923
E09000014,Haringey,531225,189614,11,1599,8,923
E09000015,Harrow,514912,190121,1,45175,8,1140
E09000015,Harrow,514912,190121,2,15605,8,1140
E09000015,Harrow,514912,190121,3,4721,8,1140
E09000015,Harrow,514912,190121,4,8673,8,1140
E09000015,Harrow,514912,190121,5,516,8,1140
E09000015,Harrow,514912,190121,6,590,8,1140
E09000015,Harrow,514912,190121,7,37918,8,1140
E09000015,Harrow,514912,190121,8,3223,8,1140
E09000015,Harrow,514912,190121,9,915,8,1140
E09000015,Harrow,514912,190121,10,6146,8,1140
E09000015,Harrow,514912,190121,11,1555,8,1140
E09000017,Hillingdon,507905,183585,1,45193,8,1193
E09000017,Hillingdon,507905,183585,2,9362,8,1193
E09000017,Hillingdon,507905,183585,3,3714,8,1193
E09000017,Hillingdon,507905,183585,4,13357,8,1193
E09000017,Hillingdon,507905,183585,5,670,8,1193
E09000017,Hillingdon,507905,183585,6,772,8,1193
E09000017,Hillingdon,507905,183585,7,55421,8,1193
E09000017,Hillingdon,507905,183585,8,3711,8,1193
E09000017,Hillingdon,507905,183585,9,1627,8,1193
E09000017,Hillingdon,507905,183585,10,7226,8,1193
E09000017,Hillingdon,507905,183585,11,1752,8,1193
E09000018,Hounslow,513589,175668,1,45047,8,1200
E09000018,Hounslow,513589,175668,2,10046,8,1200
E09000018,Hounslow,513589,175668,3,5086,8,1200
E09000018,Hounslow,513589,175668,4,18538,8,1200
E09000018,Hounslow,513589,175668,5,635,8,1200
E09000018,Hounslow,513589,175668,6,1199,8,1200
E09000018,Hounslow,513589,175668,7,40771,8,1200
E09000018,Hounslow,513589,175668,8,3043,8,1200
E09000018,Hounslow,513589,175668,9,4056,8,1200
E09000018,Hounslow,513589,175668,10,8614,8,1200
E09000018,Hounslow,513589,175668,11,1767,8,1200
E09000019,Islington,531145,185005,1,64530,8,580
E09000019,Islington,531145,185005,2,11099,8,580
E09000019,Islington,531145,185005,3,3063,8,580
E09000019,Islington,531145,185005,4,9346,8,580
E09000019,Islington,531145,185005,5,689,8,580
E09000019,Islington,531145,185005,6,620,8,580
E09000019,Islington,531145,185005,7,7871,8,580
E09000019,Islington,531145,185005,8,552,8,580
E09000019,Islington,531145,185005,9,6133,8,580
E09000019,Islington,531145,185005,10,9922,8,580
E09000019,Islington,531145,185005,11,1146,8,580
E09000020,Kensington and Chelsea,525606,179504,1,40010,8,427
E09000020,Kensington and Chelsea,525606,179504,2,6659,8,427
E09000020,Kensington and Chelsea,525606,179504,3,1164,8,427
E09000020,Kensington and Chelsea,525606,179504,4,4057,8,427
E09000020,Kensington and Chelsea,525606,179504,5,1003,8,427
E09000020,Kensington and Chelsea,525606,179504,6,568,8,427
E09000020,Kensington and Chelsea,525606,179504,7,5331,8,427
E09000020,Kensington and Chelsea,525606,179504,8,487,8,427
E09000020,Kensington and Chelsea,525606,179504,9,2377,8,427
E09000020,Kensington and Chelsea,525606,179504,10,6820,8,427
E09000020,Kensington and Chelsea,525606,179504,11,962,8,427
E09000022,Lambeth,530807,174499,1,91770,8,1032
E09000022,Lambeth,530807,174499,2,18743,8,1032
E09000022,Lambeth,530807,174499,3,8531,8,1032
E09000022,Lambeth,530807,174499,4,21125,8,1032
E09000022,Lambeth,530807,174499,5,809,8,1032
E09000022,Lambeth,530807,174499,6,1464,8,1032
E09000022,Lambeth,530807,174499,7,16994,8,1032
E09000022,Lambeth,530807,174499,8,1013,8,1032
E09000022,Lambeth,530807,174499,9,9711,8,1032
E09000022,Lambeth,530807,174499,10,10713,8,1032
E09000022,Lambeth,530807,174499,11,1945,8,1032
E09000023,Lewisham,537676,174051,1,69977,8,963
E09000023,Lewisham,537676,174051,2,10775,8,963
E09000023,Lewisham,537676,174051,3,14407,8,963
E09000023,Lewisham,537676,174051,4,17148,8,963
E09000023,Lewisham,537676,174051,5,628,8,963
E09000023,Lewisham,537676,174051,6,1011,8,963
E09000023,Lewisham,537676,174051,7,24709,8,963
E09000023,Lewisham,537676,174051,8,1529,8,963
E09000023,Lewisham,537676,174051,9,5569,8,963
E09000023,Lewisham,537676,174051,10,8146,8,963
E09000023,Lewisham,537676,174051,11,1813,8,963
E09000025,Newham,541466,182855,1,47737,8,1646
E09000025,Newham,541466,182855,2,38371,8,1646
E09000025,Newham,541466,182855,3,14011,8,1646
E09000025,Newham,541466,182855,4,14821,8,1646
E09000025,Newham,541466,182855,5,802,8,1646
E09000025,Newham,541466,182855,6,1063,8,1646
E09000025,Newham,541466,182855,7,28349,8,1646
E09000025,Newham,541466,182855,8,2373,8,1646
E09000025,Newham,541466,182855,9,3757,8,1646
E09000025,Newham,541466,182855,10,9818,8,1646
E09000025,Newham,541466,182855,11,2344,8,1646
E09000026,Redbridge,543919,189405,1,49406,8,1265
E09000026,Redbridge,543919,189405,2,20627,8,1265
E09000026,Redbridge,543919,189405,3,8539,8,1265
E09000026,Redbridge,543919,189405,4,8172,8,1265
E09000026,Redbridge,543919,189405,5,850,8,1265
E09000026,Redbridge,543919,189405,6,638,8,1265
E09000026,Redbridge,543919,189405,7,40221,8,1265
E09000026,Redbridge,543919,189405,8,2978,8,1265
E09000026,Redbridge,543919,189405,9,1566,8,1265
E09000026,Redbridge,543919,189405,10,6768,8,1265
E09000026,Redbridge,543919,189405,11,1862,8,1265
E09000027,Richmond upon Thames,517367,172867,1,57322,8,467
E09000027,Richmond upon Thames,517367,172867,2,2897,8,467
E09000027,Richmond upon Thames,517367,172867,3,4319,8,467
E09000027,Richmond upon Thames,517367,172867,4,3929,8,467
E09000027,Richmond upon Thames,517367,172867,5,276,8,467
E09000027,Richmond upon Thames,517367,172867,6,649,8,467
E09000027,Richmond upon Thames,517367,172867,7,17106,8,467
E09000027,Richmond upon Thames,517367,172867,8,962,8,467
E09000027,Richmond upon Thames,517367,172867,9,3888,8,467
E09000027,Richmond upon Thames,517367,172867,10,5386,8,467
E09000027,Richmond upon Thames,517367,172867,11,832,8,467
E09000028,Southwark,533829,176738,1,80842,8,1163
E09000028,Southwark,533829,176738,2,14000,8,1163
E09000028,Southwark,533829,176738,3,7054,8,1163
E09000028,Southwark,533829,176738,4,23288,8,1163
E09000028,Southwark,533829,176738,5,791,8,1163
E09000028,Southwark,533829,176738,6,1132,8,1163
E09000028,Southwark,533829,176738,7,14701,8,1163
E09000028,Southwark,533829,176738,8,882,8,1163
E09000028,Southwark,533829,176738,9,9537,8,1163
E09000028,Southwark,533829,176738,10,12998,8,1163
E09000028,Southwark,533829,176738,11,1723,8,1163
E09000029,Sutton,526964,164120,1,38024,8,586
E09000029,Sutton,526964,164120,2,3815,8,586
E09000029,Sutton,526964,164120,3,6442,8,586
E09000029,Sutton,526964,164120,4,6899,8,586
E09000029,Sutton,526964,164120,5,436,8,586
E09000029,Sutton,526964,164120,6,952,8,586
E09000029,Sutton,526964,164120,7,36070,8,586
E09000029,Sutton,526964,164120,8,2412,8,586
E09000029,Sutton,526964,164120,9,1561,8,586
E09000029,Sutton,526964,164120,10,6484,8,586
E09000029,Sutton,526964,164120,11,1129,8,586
E09000030,Tower Hamlets,536495,181509,1,78219,8,991
E09000030,Tower Hamlets,536495,181509,2,21452,8,991
E09000030,Tower Hamlets,536495,181509,3,7111,8,991
E09000030,Tower Hamlets,536495,181509,4,9010,8,991
E09000030,Tower Hamlets,536495,181509,5,896,8,991
E09000030,Tower Hamlets,536495,181509,6,787,8,991
E09000030,Tower Hamlets,536495,181509,7,14106,8,991
E09000030,Tower Hamlets,536495,181509,8,985,8,991
E09000030,Tower Hamlets,536495,181509,9,7208,8,991
E09000030,Tower Hamlets,536495,181509,10,13900,8,991
E09000030,Tower Hamlets,536495,181509,11,1721,8,991
E09000031,Waltham Forest,537726,190195,1,52765,8,996
E09000031,Waltham Forest,537726,190195,2,25097,8,996
E09000031,Waltham Forest,537726,190195,3,6810,8,996
E09000031,Waltham Forest,537726,190195,4,10142,8,996
E09000031,Waltham Forest,537726,190195,5,762,8,996
E09000031,Waltham Forest,537726,190195,6,858,8,996
E09000031,Waltham Forest,537726,190195,7,27532,8,996
E09000031,Waltham Forest,537726,190195,8,1974,8,996
E09000031,Waltham Forest,537726,190195,9,4975,8,996
E09000031,Waltham Forest,537726,190195,10,7773,8,996
E09000031,Waltham Forest,537726,190195,11,1684,8,996
E09000032,Wandsworth,526055,174145,1,107639,8,923
E09000032,Wandsworth,526055,174145,2,16503,8,923
E09000032,Wandsworth,526055,174145,3,7948,8,923
E09000032,Wandsworth,526055,174145,4,13863,8,923
E09000032,Wandsworth,526055,174145,5,821,8,923
E09000032,Wandsworth,526055,174145,6,1747,8,923
E09000032,Wandsworth,526055,174145,7,17724,8,923
E09000032,Wandsworth,526055,174145,8,1041,8,923
E09000032,Wandsworth,526055,174145,9,9146,8,923
E09000032,Wandsworth,526055,174145,10,12338,8,923
E09000032,Wandsworth,526055,174145,11,1671,8,923
E09000033,Westminster,527739,181005,1,56766,8,621
E09000033,Westminster,527739,181005,2,9768,8,621
E09000033,Westminster,527739,181005,3,2080,8,621
E09000033,Westminster,527739,181005,4,7075,8,621
E09000033,Westminster,527739,181005,5,993,8,621
E09000033,Westminster,527739,181005,6,569,8,621
E09000033,Westminster,527739,181005,7,6703,8,621
E09000033,Westminster,527739,181005,8,542,8,621
E09000033,Westminster,527739,181005,9,3600,8,621
E09000033,Westminster,527739,181005,10,12238,8,621
E09000033,Westminster,527739,181005,11,1409,8,621
E09000001,City of London,532539,181164,1,3602,7,9
E09000001,City of London,532539,181164,2,349,7,9
E09000001,City of London,532539,181164,3,95,7,9
E09000001,City of London,532539,181164,4,132,7,9
E09000001,City of London,532539,181164,5,21,7,9
E09000001,City of London,532539,181164,6,13,7,9
E09000001,City of London,532539,181164,7,124,7,9
E09000001,City of London,532539,181164,8,13,7,9
E09000001,City of London,532539,181164,9,191,7,9
E09000001,City of London,532539,181164,10,758,7,9
E09000001,City of London,532539,181164,11,54,7,9
E09000002,Barking and Dagenham,548056,184924,1,19572,7,594
E09000002,Barking and Dagenham,548056,184924,2,15301,7,594
E09000002,Barking and Dagenham,548056,184924,3,8660,7,594
E09000002,Barking and Dagenham,548056,184924,4,9690,7,594
E09000002,Barking and Dagenham,548056,184924,5,542,7,594
E09000002,Barking and Dagenham,548056,184924,6,599,7,594
E09000002,Barking and Dagenham,548056,184924,7,30732,7,594
E09000002,Barking and Dagenham,548056,184924,8,2392,7,594
E09000002,Barking and Dagenham,548056,184924,9,1218,7,594
E09000002,Barking and Dagenham,548056,184924,10,4464,7,594
E09000002,Barking and Dagenham,548056,184924,11,1416,7,594
E09000003,Barnet,524095,192314,1,79628,7,619
E09000003,Barnet,524095,192314,2,20758,7,619
E09000003,Barnet,524095,192314,3,4690,7,619
E09000003,Barnet,524095,192314,4,15090,7,619
E09000003,Barnet,524095,192314,5,872,7,619
E09000003,Barnet,524095,192314,6,1197,7,619
E09000003,Barnet,524095,192314,7,46797,7,619
E09000003,Barnet,524095,192314,8,3169,7,619
E09000003,Barnet,524095,192314,9,2162,7,619
E09000003,Barnet,524095,192314,10,9361,7,619
E09000003,Barnet,524095,192314,11,2451,7,619
E09000005,Brent,520189,185924,1,48987,7,566
E09000005,Brent,520189,185924,2,24200,7,566
E09000005,Brent,520189,185924,3,8267,7,566
E09000005,Brent,520189,185924,4,21439,7,566
E09000005,Brent,520189,185924,5,886,7,566
E09000005,Brent,520189,185924,6,1801,7,566
E09000005,Brent,520189,185924,7,34917,7,566
E09000005,Brent,520189,185924,8,3220,7,566
E09000005,Brent,520189,185924,9,4074,7,566
E09000005,Brent,520189,185924,10,11000,7,566
E09000005,Brent,520189,185924,11,2206,7,566
E09000008,Croydon,533300,163557,1,70976,7,797
E09000008,Croydon,533300,163557,2,8146,7,797
E09000008,Croydon,533300,163557,3,17229,7,797
E09000008,Croydon,533300,163557,4,19903,7,797
E09000008,Croydon,533300,163557,5,884,7,797
E09000008,Croydon,533300,163557,6,1454,7,797
E09000008,Croydon,533300,163557,7,52381,7,797
E09000008,Croydon,533300,163557,8,3507,7,797
E09000008,Croydon,533300,163557,9,2422,7,797
E09000008,Croydon,533300,163557,10,10018,7,797
E09000008,Croydon,533300,163557,11,2489,7,797
E09000010,Enfield,532411,196432,1,44977,7,602
E09000010,Enfield,532411,196432,2,12557,7,602
E09000010,Enfield,532411,196432,3,7138,7,602
E09000010,Enfield,532411,196432,4,15289,7,602
E09000010,Enfield,532411,196432,5,819,7,602
E09000010,Enfield,532411,196432,6,788,7,602
E09000010,Enfield,532411,196432,7,46721,7,602
E09000010,Enfield,532411,196432,8,3146,7,602
E09000010,Enfield,532411,196432,9,2040,7,602
E09000010,Enfield,532411,196432,10,8213,7,602
E09000010,Enfield,532411,196432,11,2177,7,602
E09000011,Greenwich,542847,177046,1,57959,7,618
E09000011,Greenwich,542847,177046,2,13632,7,618
E09000011,Greenwich,542847,177046,3,12376,7,618
E09000011,Greenwich,542847,177046,4,15318,7,618
E09000011,Greenwich,542847,177046,5,635,7,618
E09000011,Greenwich,542847,177046,6,882,7,618
E09000011,Greenwich,542847,177046,7,28623,7,618
E09000011,Greenwich,542847,177046,8,2160,7,618
E09000011,Greenwich,542847,177046,9,2688,7,618
E09000011,Greenwich,542847,177046,10,7001,7,618
E09000011,Greenwich,542847,177046,11,1660,7,618
E09000012,Hackney,534348,185478,1,66844,7,370
E09000012,Hackney,534348,185478,2,10239,7,370
E09000012,Hackney,534348,185478,3,4991,7,370
E09000012,Hackney,534348,185478,4,13995,7,370
E09000012,Hackney,534348,185478,5,962,7,370
E09000012,Hackney,534348,185478,6,672,7,370
E09000012,Hackney,534348,185478,7,11646,7,370
E09000012,Hackney,534348,185478,8,851,7,370
E09000012,Hackney,534348,185478,9,10011,7,370
E09000012,Hackney,534348,185478,10,12698,7,370
E09000012,Hackney,534348,185478,11,1401,7,370
E09000013,Hammersmith and Fulham,523529,178905,1,51319,7,213
E09000013,Hammersmith and Fulham,523529,178905,2,11578,7,213
E09000013,Hammersmith and Fulham,523529,178905,3,2376,7,213
E09000013,Hammersmith and Fulham,523529,178905,4,7504,7,213
E09000013,Hammersmith and Fulham,523529,178905,5,595,7,213
E09000013,Hammersmith and Fulham,523529,178905,6,994,7,213
E09000013,Hammersmith and Fulham,523529,178905,7,7781,7,213
E09000013,Hammersmith and Fulham,523529,178905,8,514,7,213
E09000013,Hammersmith and Fulham,523529,178905,9,4915,7,213
E09000013,Hammersmith and Fulham,523529,178905,10,9439,7,213
E09000013,Hammersmith and Fulham,523529,178905,11,1078,7,213
E09000014,Haringey,531225,189614,1,55767,7,425
E09000014,Haringey,531225,189614,2,21629,7,425
E09000014,Haringey,531225,189614,3,5273,7,425
E09000014,Haringey,531225,189614,4,15341,7,425
E09000014,Haringey,531225,189614,5,626,7,425
E09000014,Haringey,531225,189614,6,1107,7,425
E09000014,Haringey,531225,189614,7,18436,7,425
E09000014,Haringey,531225,189614,8,1457,7,425
E09000014,Haringey,531225,189614,9,5226,7,425
E09000014,Haringey,531225,189614,10,7920,7,425
E09000014,Haringey,531225,189614,11,1599,7,425
E09000015,Harrow,514912,190121,1,45175,7,663
E09000015,Harrow,514912,190121,2,15605,7,663
E09000015,Harrow,514912,190121,3,4721,7,663
E09000015,Harrow,514912,190121,4,8673,7,663
E09000015,Harrow,514912,190121,5,516,7,663
E09000015,Harrow,514912,190121,6,590,7,663
E09000015,Harrow,514912,190121,7,37918,7,663
E09000015,Harrow,514912,190121,8,3223,7,663
E09000015,Harrow,514912,190121,9,915,7,663
E09000015,Harrow,514912,190121,10,6146,7,663
E09000015,Harrow,514912,190121,11,1555,7,663
E09000017,Hillingdon,507905,183585,1,45193,7,677
E09000017,Hillingdon,507905,183585,2,9362,7,677
E09000017,Hillingdon,507905,183585,3,3714,7,677
E09000017,Hillingdon,507905,183585,4,13357,7,677
E09000017,Hillingdon,507905,183585,5,670,7,677
E09000017,Hillingdon,507905,183585,6,772,7,677
E09000017,Hillingdon,507905,183585,7,55421,7,677
E09000017,Hillingdon,507905,183585,8,3711,7,677
E09000017,Hillingdon,507905,183585,9,1627,7,677
E09000017,Hillingdon,507905,183585,10,7226,7,677
E09000017,Hillingdon,507905,183585,11,1752,7,677
E09000018,Hounslow,513589,175668,1,45047,7,526
E09000018,Hounslow,513589,175668,2,10046,7,526
E09000018,Hounslow,513589,175668,3,5086,7,526
E09000018,Hounslow,513589,175668,4,18538,7,526
E09000018,Hounslow,513589,175668,5,635,7,526
E09000018,Hounslow,513589,175668,6,1199,7,526
E09000018,Hounslow,513589,175668,7,40771,7,526
E09000018,Hounslow,513589,175668,8,3043,7,526
E09000018,Hounslow,513589,175668,9,4056,7,526
E09000018,Hounslow,513589,175668,10,8614,7,526
E09000018,Hounslow,513589,175668,11,1767,7,526
E09000019,Islington,531145,185005,1,64530,7,219
E09000019,Islington,531145,185005,2,11099,7,219
E09000019,Islington,531145,185005,3,3063,7,219
E09000019,Islington,531145,185005,4,9346,7,219
E09000019,Islington,531145,185005,5,689,7,219
E09000019,Islington,531145,185005,6,620,7,219
E09000019,Islington,531145,185005,7,7871,7,219
E09000019,Islington,531145,185005,8,552,7,219
E09000019,Islington,531145,185005,9,6133,7,219
E09000019,Islington,531145,185005,10,9922,7,219
E09000019,Islington,531145,185005,11,1146,7,219
E09000020,Kensington and Chelsea,525606,179504,1,40010,7,163
E09000020,Kensington and Chelsea,525606,179504,2,6659,7,163
E09000020,Kensington and Chelsea,525606,179504,3,1164,7,163
E09000020,Kensington and Chelsea,525606,179504,4,4057,7,163
E09000020,Kensington and Chelsea,525606,179504,5,1003,7,163
E09000020,Kensington and Chelsea,525606,179504,6,568,7,163
E09000020,Kensington and Chelsea,525606,179504,7,5331,7,163
E09000020,Kensington and Chelsea,525606,179504,8,487,7,163
E09000020,Kensington and Chelsea,525606,179504,9,2377,7,163
E09000020,Kensington and Chelsea,525606,179504,10,6820,7,163
E09000020,Kensington and Chelsea,525606,179504,11,962,7,163
E09000022,Lambeth,530807,174499,1,91770,7,479
E09000022,Lambeth,530807,174499,2,18743,7,479
E09000022,Lambeth,530807,174499,3,8531,7,479
E09000022,Lambeth,530807,174499,4,21125,7,479
E09000022,Lambeth,530807,174499,5,809,7,479
E09000022,Lambeth,530807,174499,6,1464,7,479
E09000022,Lambeth,530807,174499,7,16994,7,479
E09000022,Lambeth,530807,174499,8,1013,7,479
E09000022,Lambeth,530807,174499,9,9711,7,479
E09000022,Lambeth,530807,174499,10,10713,7,479
E09000022,Lambeth,530807,174499,11,1945,7,479
E09000023,Lewisham,537676,174051,1,69977,7,436
E09000023,Lewisham,537676,174051,2,10775,7,436
E09000023,Lewisham,537676,174051,3,14407,7,436
E09000023,Lewisham,537676,174051,4,17148,7,436
E09000023,Lewisham,537676,174051,5,628,7,436
E09000023,Lewisham,537676,174051,6,1011,7,436
E09000023,Lewisham,537676,174051,7,24709,7,436
E09000023,Lewisham,537676,174051,8,1529,7,436
E09000023,Lewisham,537676,174051,9,5569,7,436
E09000023,Lewisham,537676,174051,10,8146,7,436
E09000023,Lewisham,537676,174051,11,1813,7,436
E09000025,Newham,541466,182855,1,47737,7,867
E09000025,Newham,541466,182855,2,38371,7,867
E09000025,Newham,541466,182855,3,14011,7,867
E09000025,Newham,541466,182855,4,14821,7,867
E09000025,Newham,541466,182855,5,802,7,867
E09000025,Newham,541466,182855,6,1063,7,867
E09000025,Newham,541466,182855,7,28349,7,867
E09000025,Newham,541466,182855,8,2373,7,867
E09000025,Newham,541466,182855,9,3757,7,867
E09000025,Newham,541466,182855,10,9818,7,867
E09000025,Newham,541466,182855,11,2344,7,867
E09000026,Redbridge,543919,189405,1,49406,7,704
E09000026,Redbridge,543919,189405,2,20627,7,704
E09000026,Redbridge,543919,189405,3,8539,7,704
E09000026,Redbridge,543919,189405,4,8172,7,704
E09000026,Redbridge,543919,189405,5,850,7,704
E09000026,Redbridge,543919,189405,6,638,7,704
E09000026,Redbridge,543919,189405,7,40221,7,704
E09000026,Redbridge,543919,189405,8,2978,7,704
E09000026,Redbridge,543919,189405,9,1566,7,704
E09000026,Redbridge,543919,189405,10,6768,7,704
E09000026,Redbridge,543919,189405,11,1862,7,704
E09000027,Richmond upon Thames,517367,172867,1,57322,7,244
E09000027,Richmond upon Thames,517367,172867,2,2897,7,244
E09000027,Richmond upon Thames,517367,172867,3,4319,7,244
E09000027,Richmond upon Thames,517367,172867,4,3929,7,244
E09000027,Richmond upon Thames,517367,172867,5,276,7,244
E09000027,Richmond upon Thames,517367,172867,6,649,7,244
E09000027,Richmond upon Thames,517367,172867,7,17106,7,244
E09000027,Richmond upon Thames,517367,172867,8,962,7,244
E09000027,Richmond upon Thames,517367,172867,9,3888,7,244
E09000027,Richmond upon Thames,517367,172867,10,5386,7,244
E09000027,Richmond upon Thames,517367,172867,11,832,7,244
E09000028,Southwark,533829,176738,1,80842,7,524
E09000028,Southwark,533829,176738,2,14000,7,524
E09000028,Southwark,533829,176738,3,7054,7,524
E09000028,Southwark,533829,176738,4,23288,7,524
E09000028,Southwark,533829,176738,5,791,7,524
E09000028,Southwark,533829,176738,6,1132,7,524
E09000028,Southwark,533829,176738,7,14701,7,524
E09000028,Southwark,533829,176738,8,882,7,524
E09000028,Southwark,533829,176738,9,9537,7,524
E09000028,Southwark,533829,176738,10,12998,7,524
E09000028,Southwark,533829,176738,11,1723,7,524
E09000029,Sutton,526964,164120,1,38024,7,364
E09000029,Sutton,526964,164120,2,3815,7,364
E09000029,Sutton,526964,164120,3,6442,7,364
E09000029,Sutton,526964,164120,4,6899,7,364
E09000029,Sutton,526964,164120,5,436,7,364
E09000029,Sutton,526964,164120,6,952,7,364
E09000029,Sutton,526964,164120,7,36070,7,364
E09000029,Sutton,526964,164120,8,2412,7,364
E09000029,Sutton,526964,164120,9,1561,7,364
E09000029,Sutton,526964,164120,10,6484,7,364
E09000029,Sutton,526964,164120,11,1129,7,364
E09000030,Tower Hamlets,536495,181509,1,78219,7,685
E09000030,Tower Hamlets,536495,181509,2,21452,7,685
